seed	s	m	bene_prop	var_prop	median_tract	mean_tract	iDAT_score
858	0	0.718276170943864	0.7877907	0.001441945	17.9818	17.74406	-1.4717659311073
859	0	0.686631170101464	0.6860465	0.001335051	17.67569	17.35723	-1.26745641213619
85	0	0.661360824271105	0.6889535	0.000746924	17.76356	17.51015	-1.17178129558907
860	0	0.672813797253184	0.7122093	0.0007994302	17.75467	17.48466	-0.918760782987621
861	0	0.709109621285461	0.755814	0.001513361	17.99058	17.68656	-1.47908571672473
862	0	0.743761868518777	0.6889535	0.0008404062	17.89377	17.6244	-1.14391709857222
863	0	0.679384185443632	0.6744186	0.001363042	17.71067	17.50252	-1.01283632020242
864	0	0.678665804956108	0.7063953	0.001275048	17.6939	17.39303	-1.04343366258249
865	0	0.659535524481908	0.7034884	0.0009279421	17.40999	17.15264	-0.668587853372857
866	0	0.670725615695119	0.7005814	0.001028006	17.73497	17.42073	-0.886100908461794
867	0	0.680186389992014	0.5988372	0.001184368	17.51596	17.22605	-0.655658069509481
868	0	0.692478777095676	0.622093	0.00119347	17.56968	17.23738	-0.726897379897367
869	0	0.718222107365727	0.6366279	0.001072345	17.68462	17.39925	-1.12797681287441
86	0	0.733628924982622	0.7906977	0.000764233	18.05506	17.84309	-1.43882777226
870	0	0.6553099749377	0.6598837	0.0009254489	17.48036	17.16483	-0.589557878366207
871	0	0.706300840410404	0.7005814	0.001207823	17.57554	17.2034	-0.716719724382216
872	0	0.692073754430748	0.6482558	0.0011884	17.63644	17.38047	-0.957764715040211
873	0	0.747404817002825	0.7151163	0.001292822	17.87487	17.63409	-1.15489703690046
874	0	0.705139033612795	0.6802326	0.001360824	17.76671	17.49559	-1.1405742741287
875	0	0.719433260313235	0.7732558	0.001144595	17.78217	17.50165	-0.87776773471446
876	0	0.669590789312497	0.6482558	0.00152945	17.60508	17.27394	-0.850406944615781
877	0	0.655007519177161	0.6540698	0.001024051	17.65883	17.30227	-0.962112570759779
878	0	0.658702614856884	0.6802326	0.001412353	17.64982	17.34713	-0.908239959045467
879	0	0.705106401746161	0.6918605	0.002211278	17.67268	17.34289	-0.783809027580361
87	0	0.717657319642603	0.7151163	0.001072629	17.7532	17.46191	-1.18305318643324
