seed	s	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	avg_switches	global_75_prop	iDAT_score
606	0	0.659520670352504	0.5288708	0.6337554	0.6369562	0.0009059065	0.0001187854	0.6806094	17.13625	16.94551	1.273799	18.39879	0	0	22.19964	0.07400079	-0.589279571846665
607	0	0.697953648585826	0.5776375	0.7101306	0.7094984	0.001644428	0.0006218396	0.7874951	17.70296	17.28354	1.220389	18.55004	0.0002786291	0	19.01998	0.3248912	-0.976071692969218
608	0	0.734560740063898	0.301711	0.7241789	0.7358517	0.0008686347	0.0001633696	0.7819549	17.78037	17.46798	0.9547706	18.64576	0.00136612	0	18.13158	0.432133	-1.43720964803521
609	0	0.732568878121674	0.1799689	0.7176494	0.7313277	0.0003283322	0.0004395031	0.7641472	17.74819	17.42526	0.9790434	18.62717	0.00110284	0	18.32331	0.4095766	-1.36628961278022
60	0	0.657301047747023	0.8100985	0.6848041	0.6648936	0.0006653614	0.0002707664	0.7024139	17.66859	17.30795	0.8719611	18.45096	0	0	21.01801	0.1543332	-0.842892127421659
610	0	0.747288572601974	0.2105375	0.7091413	0.7373693	0.0008149703	0.000271136	0.7819549	17.80713	17.46417	1.105945	18.67756	0.002511161	0	18.1482	0.4527107	-1.11279233704321
611	0	0.701926349452697	0.9343927	0.7330827	0.690878	0.001015455	0.0002657178	0.7346656	17.67851	17.30072	1.043274	18.52647	0.0005398111	0	20.07934	0.2338742	-1.08172924791357
612	0	0.720439745113254	0.01949132	0.6240602	0.6819756	0.000997097	0.0003755844	0.738425	17.43421	17.16191	1.039856	18.43131	0	0	20.71765	0.1784725	-0.828979773132321
613	0	0.682896725065075	0.4215595	0.6022952	0.6122567	0.0007084179	0.0001570368	0.648793	17.52321	17.12051	1.043152	18.36724	0.0003285151	0	21.84666	0.04075979	-0.597038275630649
614	0	0.691593840927817	0.2247605	0.6887614	0.7020535	0.001302114	0.000108848	0.7665216	17.6523	17.30037	0.9544994	18.55213	0	0	19.60882	0.2865057	-1.02135173817134
615	0	0.733064238564111	0.716231	0.7453502	0.7306897	0.0007956696	0.0003706924	0.7827463	17.74111	17.40272	1.09176	18.6609	0.002654632	0	18.35061	0.4301543	-0.984124717391119
