seed	s	h	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	avg_switches	global_75_prop	iDAT_score
4237	0.0229903667233884	0	0.456438785046339	0.9882805	0.4974476	0.4739224	0.0001454767	3.034906e-05	0.4914919	16.60236	16.62595	1.140627	18.10623	0	0	23.51858	0.0003165809	0.0860858388994353
4238	0.00443163849413395	0	0.662218262813985	0.7476661	0.6658488	0.658213	0.0001188442	0.000150508	0.6750297	17.55863	17.15475	1.067307	18.42555	0.0002971592	0	21.25843	0.1272655	-0.795201935323572
4239	0.0585850266739726	0	0.491567422635853	0.9998869	0.6330827	0.5409813	0.0004200555	0.0002194602	0.5799169	16.79716	16.79456	1.105034	18.18089	0	0	23.35821	0.00498615	-0.248529652488222
423	0.183372850110754	0	0.506126041710377	0.9999065	0.9145627	0.6451629	0.003770937	0.001386783	0.7856945	17.66011	17.29338	0.9117118	18.42812	8.653888e-05	0	21.75113	0.08666403	-0.995928185142304
4240	0.00333219063468277	0	0.296025706455112	0.2319974	0.2809656	0.2900843	0.0001287425	8.601779e-06	0.3105065	16.15294	16.16944	1.049911	17.81756	0	0	19.32196	0	1.05965434749355
4241	0.0838213947135955	0	0.519971298053861	0.9994524	0.738702	0.5888966	0.0009408943	0.0005536435	0.6616937	17.14129	16.99274	1.070255	18.31297	0.0001071409	0	22.9706	0.02180451	-0.551105402712862
4242	0.121292575448751	0	0.751933462917805	0.9999217	0.9470518	0.8260646	0.0007867445	0.0002352998	0.8940641	18.17692	17.99126	0.650646	18.91903	0.02064182	0.001044626	13.89875	0.8788287	-2.40883954905592
4243	0.132518847333267	0	0.707251019030809	0.9995533	0.9363277	0.7965461	0.00114127	0.0003335057	0.8727147	18.05824	17.85752	0.7106523	18.82042	0.009382528	0.0003169773	15.62548	0.7660863	-2.1876212521147
4244	0.151999869011343	0	0.392146136425436	0.9997508	0.7478235	0.5005017	0.002729731	0.001323262	0.6246537	16.77934	16.79873	1.007478	18.14627	0	0	23.37085	0.0008310249	-0.276292016418813
4245	0.00942001845687628	0	0.588891325518489	0.9985481	0.6225366	0.5961434	6.664064e-05	5.157798e-05	0.6105263	17.03122	16.94643	1.085291	18.28916	6.356673e-05	0	22.69034	0.02758211	-0.413131915454681
4246	0.0123369614128023	0	0.4688536003232	0.9600776	0.4947566	0.4775796	0.00011192	3.532489e-05	0.4940443	16.58698	16.61403	1.151636	18.08135	0	0	23.58346	0.0001978631	0.0484873476201957
4247	0.185675768461078	0	0.11468098629266	0.9994862	0.201385	0.1516029	0.0001893564	7.789845e-05	0.1748714	16.02852	16.02404	0.9940596	17.72859	0	0	11.94521	0	2.28735269108563
4248	0.0981474237516523	0	0.626780725456774	0.999915	0.8613376	0.7031882	0.001300349	0.000477641	0.7842105	17.71438	17.39887	0.9152164	18.55459	0.0009188643	2.297161e-05	19.95702	0.2828651	-1.18629823598565
4249	0.176878252485767	0	0.66622809432447	0.9998932	0.960645	0.790849	0.001975747	0.0004989254	0.8817966	18.07156	17.86852	0.6974114	18.81031	0.007579659	8.238759e-05	16.1425	0.7427384	-2.12470133946132
424	0.190806441102177	0	0.163054911606014	0.9995282	0.3289078	0.2093449	0.0006985902	0.0003221809	0.2677087	16.13606	16.14152	1.043075	17.77558	0	0	15.25849	0	1.4429029599113
4250	0.0562226056586951	0	0.729246271960437	0.9996193	0.8506727	0.7624667	0.0005465976	0.0001486897	0.8128413	17.88486	17.62546	0.8957336	18.72289	0.004279766	2.32596e-05	17.41539	0.5898298	-1.6110812813733
4251	0.110776959778741	0	0.466024263761938	0.999917	0.7395528	0.5524315	0.001643006	0.000946363	0.6338544	16.98967	16.92092	1.062811	18.23939	2.675442e-05	0	23.35499	0.006489909	-0.438382057183625
4252	0.181313152005896	0	0.899735524319112	0.9996332	0.9944598	0.9492969	0.0001398815	5.203215e-05	0.9718441	18.93004	18.81901	0.2631707	19.33659	0.3721846	0.1387585	4.837732	0.9999209	-3.38745153215619
4253	0.116912969341502	0	0.213302866183221	0.9989941	0.3241591	0.2455932	0.000319097	0.0001996399	0.2796795	16.17917	16.18242	1.049172	17.80003	0	0	17.11023	0	1.18833127901753
4254	0.048934581829235	0	0.154459884762764	0.9976605	0.1758409	0.1578226	7.809375e-05	2.312652e-05	0.1689553	15.99321	15.98883	1.027715	17.73115	0	0	12.41021	0	2.27466512477136
4255	0.112985387211666	0	0.321629015542567	0.9998567	0.5401266	0.3851301	0.001212927	0.0007421131	0.4545667	16.4379	16.48023	1.065665	17.97498	0	0	21.98494	0	0.416596316837719
4256	0.140201529860497	0	0.141839682497084	0.9977589	0.2315789	0.182431	0.0002280903	7.574934e-05	0.2103087	16.06189	16.05237	1.006333	17.74493	0	0	13.72353	0	1.89969662419714
4257	0.195383688062429	0	0.635263329185545	0.9999683	0.9663831	0.7803237	0.002366756	0.0005247748	0.8874159	18.03878	17.84388	0.6650029	18.78699	0.006040007	0.0001433222	16.5929	0.6925603	-2.05578758561778
4258	0.140135503001511	0	0.697634979709983	0.9998833	0.9531065	0.7942229	0.00158463	0.0004086114	0.8811634	18.0536	17.8392	0.7306457	18.80997	0.00759809	0.0002075981	15.99315	0.7594381	-2.23059298854949
4259	0.101434716861695	0	0.645205466262996	0.9994193	0.8902454	0.7357047	0.001314375	0.0004822195	0.815097	17.81231	17.53668	0.8854656	18.64608	0.001622475	2.222568e-05	18.71179	0.446577	-1.47087787687592
