seed	s	m	bene_prop	var_prop	median_tract	mean_tract	iDAT_score
253	0	0.748873031162657	0.7645349	0.001031582	17.74037	17.39201	-0.98257286925587
254	0	0.712298145005479	0.7005814	0.0004770741	17.71935	17.32055	-1.10638148737824
255	0	0.710615812637843	0.7354651	0.0006767193	17.62459	17.26637	-1.01378531365511
256	0	0.742366557288915	0.755814	0.0006519867	17.84245	17.51877	-1.48138610182313
257	0	0.668955137068406	0.6482558	0.0007025037	17.65849	17.29925	-0.727269517767918
258	0	0.726385218347423	0.7238372	0.0006550866	17.74476	17.45075	-1.21793753973185
259	0	0.730396883119829	0.7383721	0.0004598857	17.75681	17.42796	-1.16365722090632
25	0	0.670807863562368	0.6424419	0.0009475227	17.63807	17.26474	-0.750267148639036
260	0	0.66517423610203	0.6918605	0.0005741162	17.59821	17.20614	-0.921460694585807
261	0	0.73187308977358	0.7296512	0.0005555702	17.66943	17.36594	-1.04046220740193
262	0	0.682907127402723	0.6947674	0.0007560108	17.69951	17.25548	-0.910987591962251
263	0	0.718814330897294	0.6976744	0.0009044292	17.66976	17.33409	-0.939846889274453
264	0	0.732139370217919	0.7267442	0.000691721	17.7901	17.42489	-1.07009871828932
265	0	0.673463827301748	0.6976744	0.0008366797	17.62904	17.1852	-0.879681058410881
266	0	0.680789488344453	0.6744186	0.0008575101	17.53958	17.17561	-0.961980252793431
267	0	0.694490866805427	0.6453488	0.000743286	17.45374	17.10972	-0.846382373463025
268	0	0.685632386314683	0.6482558	0.0005604149	17.39487	17.17666	-0.845497987884705
269	0	0.677378290006891	0.6366279	0.0007447287	17.50669	17.2134	-0.942416151642801
26	0	0.73273539217189	0.6569767	0.000930732	17.68735	17.36418	-1.04355864180288
270	0	0.680924860271625	0.6453488	0.0008732041	17.68788	17.33657	-0.909879112036635
271	0	0.713666061777621	0.7151163	0.0009325425	17.66093	17.39099	-1.04002969410404
272	0	0.729947881912813	0.7267442	0.0009130247	17.70926	17.37962	-1.17310256975987
273	0	0.744065209967084	0.7354651	0.0007239088	17.86951	17.50452	-1.66925814981806
274	0	0.667894249944948	0.6337209	0.0005612569	17.59552	17.14679	-0.624655003488731
275	0	0.713123449590057	0.6918605	0.00048904	17.68598	17.32788	-1.37137220047445
276	0	0.715058424556628	0.6947674	0.0007123739	17.72468	17.3755	-1.17681151711508
277	0	0.721475027990527	0.7093023	0.0005495961	17.70263	17.33077	-0.963429516535863
278	0	0.695148462522775	0.6947674	0.0008077134	17.70316	17.375	-1.21525549165909
279	0	0.73604157473892	0.7587209	0.000598955	17.80053	17.53046	-1.46116446118338
27	0	0.700355839729309	0.6656977	0.0005959989	17.69506	17.35714	-1.03547160462024
280	0	0.722323129349388	0.744186	0.0006216231	17.77768	17.44814	-1.13326376750834
281	0	0.74759804524947	0.7674419	0.000309461	17.77077	17.37462	-1.30452746805231
282	0	0.672358093108051	0.7093023	0.0007637653	17.64922	17.22346	-0.808391472676897
283	0	0.68800844673533	0.622093	0.0006090392	17.76604	17.37589	-1.13844247409369
284	0	0.719682727660984	0.755814	0.0005866012	17.77796	17.50421	-1.17037491237773
285	0	0.734992457157932	0.752907	0.0007824293	17.79321	17.51621	-1.3064862587931
286	0	0.73759560524486	0.7296512	0.0007334252	17.67664	17.39244	-1.28634160056243
287	0	0.677991270297207	0.6860465	0.0005002507	17.58488	17.19568	-1.02471709108894
288	0	0.691936314268969	0.6540698	0.0006114547	17.60791	17.20086	-0.858360843795914
289	0	0.650970777636394	0.6104651	0.0005917839	17.34993	17.06652	-0.467482260191407
28	0	0.663574939151295	0.6656977	0.0005493126	17.06815	17.02535	-0.777664893406601
290	0	0.709299802663736	0.6569767	0.0005199851	17.79053	17.52435	-1.25416394244382
291	0	0.65031995435711	0.6773256	0.0009165464	17.42058	17.0899	-0.668813872213314
292	0	0.748053936217911	0.7877907	0.0004362666	17.84752	17.58179	-1.33979434622603
293	0	0.730812231777236	0.747093	0.0006266799	17.70707	17.41184	-1.22073731898136
294	0	0.74683559120167	0.7674419	0.0007025208	17.78164	17.50616	-1.3262704844386
295	0	0.70335396786686	0.7005814	0.0006999753	17.63863	17.21087	-1.07455702538082
296	0	0.678897772892378	0.6511628	0.0006541422	17.25897	17.05882	-0.728838751989352
297	0	0.734492486156523	0.7180233	0.0005739084	17.7633	17.38498	-1.10356808426783
