seed	s	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	avg_switches	global_75_prop	iDAT_score
931	0.0733255302999169	0.687134326947853	0.9994336	0.8089434	0.7279099	0.0003715688	0.0001100718	0.772497	17.76708	17.45005	0.9500825	18.60423	0.001149594	0	18.86156	0.4041947	-1.25003591941775
932	0.165900703985244	0.722589419852011	0.9999434	0.916205	0.8005252	0.0006301721	0.0003217127	0.8532845	18.03981	17.82596	0.7609343	18.82379	0.01002052	0.0003887269	15.25673	0.7829442	-1.96336274880161
933	0.122000233596191	0.735769505193457	0.99984	0.8870202	0.7978688	0.000518554	0.0001524303	0.8459636	18.01341	17.79825	0.7970045	18.8237	0.00979255	0.0004238233	15.5169	0.772497	-1.97815542543598
934	0.118059596978128	0.688373008696362	0.9988673	0.8704788	0.7601782	0.0006564602	0.000284244	0.8142956	17.88308	17.63788	0.8603366	18.72511	0.003864163	0.0002727645	17.36278	0.5797784	-1.5907361986425
935	0.145520163234323	0.662737893033773	0.9999601	0.8797388	0.7467004	0.001047596	0.0002895582	0.8184211	17.84986	17.59683	0.8456036	18.67743	0.002474023	4.498223e-05	18.12258	0.5067273	-1.59893342515067
936	0.0154455806594342	0.731336604477838	0.9487133	0.7510487	0.7358884	8.049341e-05	1.005894e-05	0.751108	17.74893	17.44254	0.9723087	18.64165	0.002608146	7.903472e-05	18.26666	0.4452711	-1.1861608716846
937	0.00962593196891248	0.656499536987394	0.9257971	0.6673724	0.6561415	6.528633e-05	1.429376e-05	0.6695489	17.49079	17.1133	1.103977	18.42656	0.0002371846	0	21.25641	0.1222398	-0.716960274011425
938	0.0130996278487146	0.694349163817242	0.9906314	0.7370004	0.7084621	0.000128941	2.361588e-05	0.7289276	17.69284	17.33529	1.058388	18.56351	0.0008054124	0	19.56227	0.3121488	-1.05583152451474
939	0.174803606839851	0.749092009197921	0.9997674	0.9348833	0.8331004	0.0008358674	0.0001766437	0.8875742	18.22511	18.02834	0.6575115	18.9442	0.02402167	0.0009100722	13.65621	0.9004353	-2.43482825684401
93	0.186025602044538	0.749059830210172	0.9996353	0.9333399	0.8267428	0.0006217701	0.0002713947	0.8791254	18.14746	17.95281	0.6824967	18.91133	0.01831634	0.0009751754	13.98742	0.885556	-2.43467378087067
940	0.148406141344458	0.701726924977265	0.9998669	0.8924021	0.7699115	0.0008118942	0.0003940879	0.833518	17.92214	17.68982	0.8314337	18.74639	0.004656113	0.0001330318	16.93651	0.6315394	-1.68439843776389
941	0.0432694570627064	0.746484687784687	0.9998601	0.8045706	0.764241	0.0001289208	3.4458e-05	0.7877325	17.84287	17.56238	0.9764087	18.71135	0.003688857	9.836953e-05	17.12612	0.600554	-1.4409483829812
942	0.0523312904872	0.746983545436524	0.9991218	0.8221409	0.7761241	0.0002732939	1.807299e-05	0.8095766	17.9138	17.67061	0.8869843	18.76216	0.005005896	9.626724e-05	16.49719	0.662406	-1.78429033761811
943	0.0548928499687463	0.74089096582029	0.9994004	0.8217056	0.771979	0.0002211746	4.781968e-05	0.7983577	17.87062	17.60704	0.9493244	18.75674	0.005273423	0.0001444774	16.6441	0.6432924	-1.58533266319697
944	0.101624522265047	0.707093321043067	0.9992297	0.8597546	0.7638502	0.0005429394	0.0001664246	0.8186981	17.88754	17.63899	0.8888751	18.73178	0.004257572	0.0001380834	17.14893	0.596755	-1.63411363870331
945	0.0717023453675211	0.733144366834313	0.9991036	0.8370598	0.7604676	0.0002736025	0.0001556407	0.7972893	17.8385	17.57779	0.9015048	18.7113	0.003403853	9.455147e-05	17.31706	0.5787891	-1.56224417436751
946	0.199271431658417	0.679535230877809	0.9990591	0.9159478	0.7845402	0.0009213571	0.0003080473	0.85176	17.97641	17.75231	0.800784	18.78613	0.006048561	0.0003240301	16.19048	0.7104076	-1.99090243368278
947	0.0866340144537389	0.742759364307858	0.9993642	0.864167	0.7872284	0.0003376137	0.0001087784	0.8288682	17.98622	17.76462	0.7958194	18.79579	0.007624499	0.0002289639	15.85637	0.7208548	-1.84276744102519
948	0.0488190770149231	0.739402172504924	0.9999152	0.8182825	0.7673263	0.0001566157	7.041733e-05	0.7911753	17.87794	17.60797	0.9492943	18.73816	0.004763517	0.000169262	16.9906	0.6191927	-1.45011641604095
949	0.0773051475174725	0.735368260112591	0.9999417	0.8538781	0.7884241	0.0002496723	8.752791e-05	0.8230115	17.95093	17.72769	0.8314949	18.80502	0.008249334	0.0003012397	15.90218	0.7240206	-1.71595450822075
